region,rank,division,summonerName,win,lose,winRatio
eun1,DIAMOND,III,MαtiXu,458,456,0.5010940919037199
eun1,DIAMOND,III,freak ALASKA,349,345,0.5028818443804035
eun1,DIAMOND,III,hi im wojtek,274,277,0.49727767695099817
eun1,DIAMOND,III,le Gangsta Pug,98,107,0.47804878048780486
eun1,DIAMOND,III,KKkran,499,465,0.5176348547717843
eun1,DIAMOND,III,Sick Mechanics,85,98,0.4644808743169399
eun1,DIAMOND,III,Mr Jiji,202,201,0.5012406947890818
eun1,DIAMOND,III,SynTengieiPäuy,153,133,0.534965034965035
eun1,DIAMOND,III,Korne,34,31,0.5230769230769231
eun1,DIAMOND,III,Uniqu3,116,124,0.48333333333333334
eun1,DIAMOND,III,xXxFaTaLiTyxXx,1363,1327,0.5066914498141264
eun1,DIAMOND,III,3CY Caracarn,211,192,0.5235732009925558
eun1,DIAMOND,III,soker11,100,69,0.591715976331361
eun1,DIAMOND,III,KIMOCHI YOKATTA,87,87,0.5
eun1,DIAMOND,III,Menjii,316,274,0.535593220338983
eun1,DIAMOND,III,178cm 66kg 3cm,448,441,0.5039370078740157
eun1,DIAMOND,III,Roxy Migurdia,536,552,0.49264705882352944
eun1,DIAMOND,III,Pidzama,780,741,0.5128205128205128
eun1,DIAMOND,III,RaideNN,144,88,0.6206896551724138
eun1,DIAMOND,III,BannanaJuice,87,77,0.5304878048780488
eun1,DIAMOND,III,ZapachStarca69,205,157,0.5662983425414365
eun1,DIAMOND,III,Kagekun,142,132,0.5182481751824818
eun1,DIAMOND,III,Triphida,298,322,0.4806451612903226
eun1,DIAMOND,III,merio,90,76,0.5421686746987951
eun1,DIAMOND,III,trexatoss,264,221,0.5443298969072164
eun1,DIAMOND,II, 1 1 v i b e s,454,423,0.5176738882554162
eun1,DIAMOND,II,Lord Radowan,110,80,0.5789473684210527
eun1,DIAMOND,II,Toxic Janna,233,214,0.5212527964205816
eun1,DIAMOND,II,Corrupt Shaco,127,118,0.5183673469387755
eun1,DIAMOND,II,Olasama,129,119,0.5201612903225806
