region,rank,division,summonerName,win,lose,winRatio
la1,GRANDMASTER,-,Eren Jaegger,261,220,0.5426
la1,GRANDMASTER,-,Azrael  V,310,286,0.5201
la1,GRANDMASTER,-,Vadyto1 UwU ,151,130,0.5374
la1,GRANDMASTER,-,NO ayudo JGs,452,425,0.5154
la1,GRANDMASTER,-,DrFlamingo,415,388,0.5168
la1,GRANDMASTER,-,Lapierre,206,206,0.5
la1,GRANDMASTER,-,Alicę uwu,333,296,0.5294
la1,GRANDMASTER,-,StormPetit,193,172,0.5288
la1,GRANDMASTER,-,RRREADY,118,110,0.5175
la1,GRANDMASTER,-,OsmarSSJ,182,130,0.5833
la1,GRANDMASTER,-,Paid My Dues,137,117,0.5394
la1,GRANDMASTER,-,TTV FoxyFeels,244,224,0.5214
la1,GRANDMASTER,-,Nuggles,180,137,0.5678
la1,GRANDMASTER,-,HirukoK4,387,365,0.5146
la1,GRANDMASTER,-,Fomor,120,115,0.5106
la1,GRANDMASTER,-,Nips,471,433,0.521
la1,GRANDMASTER,-,TKO Timm313,201,123,0.6204
la1,GRANDMASTER,-,ErichVonManstein,260,240,0.52
la1,GRANDMASTER,-,AU WhiteW0lf,862,869,0.498
la1,GRANDMASTER,-,MK Parzival J,152,142,0.517
la1,GRANDMASTER,-,TTV Peimbertt,119,108,0.5242
la1,GRANDMASTER,-,DW Senso,81,66,0.551
la1,GRANDMASTER,-,WEDGE,428,396,0.5194
la1,GRANDMASTER,-,Koreless,610,596,0.5058
la1,GRANDMASTER,-,Jeche,379,352,0.5185
la1,GRANDMASTER,-,Fórever with her,441,401,0.5238
la1,GRANDMASTER,-,union29,99,68,0.5928
la1,GRANDMASTER,-,Useless princess,79,42,0.6529
la1,GRANDMASTER,-,kikiwawa,132,90,0.5946
la1,GRANDMASTER,-,Cojudo,213,167,0.5605
la1,GRANDMASTER,-,IMistt,546,491,0.5265
la1,GRANDMASTER,-,Sparksfly,299,278,0.5182
la1,GRANDMASTER,-,DeathAngel33,620,592,0.5116
la1,GRANDMASTER,-, go 01 irl,78,55,0.5865
la1,GRANDMASTER,-,Teivs,589,558,0.5135
la1,GRANDMASTER,-,Lord Over Nexus,133,91,0.5938
la1,GRANDMASTER,-,Jot3x,177,167,0.5145
la1,GRANDMASTER,-,Undertakerzz9,372,290,0.5619
la1,GRANDMASTER,-,kikio,1046,1014,0.5078
la1,GRANDMASTER,-,TwentyLotz,262,218,0.5458
la1,GRANDMASTER,-,PhiI,349,331,0.5132
la1,GRANDMASTER,-,jemh,337,271,0.5543
la1,GRANDMASTER,-,Violetta,436,424,0.507
la1,GRANDMASTER,-,Hąyabusa,303,272,0.527
la1,GRANDMASTER,-,Tèmpest,115,118,0.4936
la1,GRANDMASTER,-,SWR Artanix,408,372,0.5231
la1,GRANDMASTER,-,WRŁD,91,53,0.6319
la1,GRANDMASTER,-,StarHide,258,226,0.5331
la1,GRANDMASTER,-,K chö,499,501,0.499
la1,GRANDMASTER,-,GaryGod,277,237,0.5389
la1,GRANDMASTER,-,ELSEÑORKEMONITO,585,579,0.5026
la1,GRANDMASTER,-,Byofrost,278,271,0.5064
la1,GRANDMASTER,-,LLALLALLALLA2022,89,79,0.5298
la1,GRANDMASTER,-,NIGHTBRINDER,397,354,0.5286
la1,GRANDMASTER,-,Acedia,233,213,0.5224
la1,GRANDMASTER,-,SiahEV,372,352,0.5138
la1,GRANDMASTER,-,Encore,244,215,0.5316
la1,GRANDMASTER,-,Daycrow,298,281,0.5147
la1,GRANDMASTER,-,FleekZ,206,199,0.5086
la1,GRANDMASTER,-,jahm,229,163,0.5842
la1,GRANDMASTER,-,WheelchairBilly,62,57,0.521
la1,GRANDMASTER,-,Caesar Uri ,634,593,0.5167
la1,GRANDMASTER,-,McMuffin,177,161,0.5237
la1,GRANDMASTER,-,Zaín,259,211,0.5511
la1,GRANDMASTER,-,Asterisk,125,98,0.5605
la1,GRANDMASTER,-,Origen,120,99,0.5479
la1,GRANDMASTER,-,ChangeMyNamePls,154,147,0.5116
la1,GRANDMASTER,-,ICU Zoomeranged,190,133,0.5882
la1,GRANDMASTER,-,BasebaLL,299,292,0.5059
la1,GRANDMASTER,-,ƒor her,295,294,0.5008
la1,GRANDMASTER,-,sauron117 LOL,634,579,0.5227
la1,GRANDMASTER,-,Dribulkai,226,196,0.5355
la1,GRANDMASTER,-,Deeang,95,84,0.5307
la1,GRANDMASTER,-,El Nąlgon,248,212,0.5391
la1,GRANDMASTER,-,STX Brightxoul,197,192,0.5064
la1,GRANDMASTER,-,Daddy Threshy,142,133,0.5164
la1,GRANDMASTER,-,Acuarelas,164,120,0.5775
la1,GRANDMASTER,-,Afroa,960,901,0.5159
la1,GRANDMASTER,-,NeiI,139,121,0.5346
la1,GRANDMASTER,-,Betoskki,233,185,0.5574
la1,GRANDMASTER,-,51 Antimonio Sb,284,266,0.5164
la1,GRANDMASTER,-,Virum Dante,127,84,0.6019
la1,GRANDMASTER,-,Soulsebastian8,356,304,0.5394
la1,GRANDMASTER,-,Il Palazzo,472,418,0.5303
la1,GRANDMASTER,-,ChompFizz,199,149,0.5718
la1,GRANDMASTER,-,Eclixer,113,108,0.5113
la1,GRANDMASTER,-,Shadon,145,114,0.5598
la1,GRANDMASTER,-,Attıs Ha Vuelto,188,148,0.5595
la1,GRANDMASTER,-,Simp de Soþhie,339,345,0.4956
la1,GRANDMASTER,-,PICK AP MID PLS,205,149,0.5791
la1,GRANDMASTER,-,Duttymick,514,460,0.5277
la1,GRANDMASTER,-,Quiet Ferocity,116,88,0.5686
la1,GRANDMASTER,-,ªTheEvolutionª,251,219,0.534
la1,GRANDMASTER,-,SnowLight,243,237,0.5062
la1,GRANDMASTER,-,va por ti emily,635,517,0.5512
la1,GRANDMASTER,-,AIien X ,126,112,0.5294
la1,GRANDMASTER,-,Youtube UJard,110,85,0.5641
la1,GRANDMASTER,-,LFT Urbandx,192,158,0.5486
la1,GRANDMASTER,-,farrawla,138,120,0.5349
la1,GRANDMASTER,-,Bonifacia,122,64,0.6559
la1,GRANDMASTER,-,Werkelchons,246,208,0.5419
la1,GRANDMASTER,-,MK WilBR,283,259,0.5221
la1,GRANDMASTER,-,Johan Love,354,319,0.526
la1,GRANDMASTER,-,MarchedWaif89,1028,1005,0.5057
la1,GRANDMASTER,-,Hybríd,178,164,0.5205
la1,GRANDMASTER,-,UG Machaco,240,199,0.5467
la1,GRANDMASTER,-,Helios,138,121,0.5328
la1,GRANDMASTER,-,Fínzy,330,270,0.55
la1,GRANDMASTER,-,Mariah,172,130,0.5695
la1,GRANDMASTER,-,HärryLaCruuu,204,169,0.5469
la1,GRANDMASTER,-,Dr Mayan,162,126,0.5625
la1,GRANDMASTER,-,TheZumer,361,349,0.5085
la1,GRANDMASTER,-,Im Not Percede,121,80,0.602
la1,GRANDMASTER,-,Splatter,248,235,0.5135
la1,GRANDMASTER,-,Deadly Cream,183,175,0.5112
la1,GRANDMASTER,-,Jax oprimido,281,249,0.5302
la1,GRANDMASTER,-,Cosmic Paradais,431,412,0.5113
la1,GRANDMASTER,-,GatoSteMen,407,407,0.5
la1,GRANDMASTER,-,Be Still,426,386,0.5246
la1,MASTER,-,K Ø Y I R A,431,392,0.5237
la1,MASTER,-,menace,90,69,0.566
la1,MASTER,-,Dr Insólito,129,128,0.5019
la1,MASTER,-,Bittersweet boy,71,73,0.4931
la1,MASTER,-,DeRada8,73,71,0.5069
la1,MASTER,-,Sniperkrry,328,285,0.5351
la1,MASTER,-,NF Kurisi ,149,142,0.512
la1,MASTER,-,RealKuri,164,112,0.5942
